day_index,date,s0,E_C,CVaR,cost_plan,cost_emergency,cost_total,emergency_rate,unextracted_ratio,curtailment_rate,soc_violate_count,emergency_kwh,load_kwh,pv_kwh,pv_used_kwh,curtail_kwh,unextracted_kwh,spill_kwh,plan_total_kwh,charge_kwh,discharge_kwh,final_soc,price_mean,eq_residual,ub_violation
42,2025-02-12,1200.0000000000027,61282.71892979955,612827.1892979958,60592.87944289882,2156.022555771892,62748.90199867071,0.003964876451264406,0.07082762725386427,0.03965595155699262,0,481.1926823318462,121363.85288333334,46097.116749999994,44269.091721244964,1828.0250287550327,6215.718806310558,339.16264512830696,87758.39382606787,24157.599446697328,19567.655551824835,1200.0000000000005,0.8264243055555556,2.2737367544323206e-13,4.3655745685100555e-11
43,2025-02-13,1200.0000000000005,59285.10105673935,592851.0105673935,56822.488861076126,1021.1040066498672,57843.592867725994,0.002410146360983958,0.06611832184908283,0.05675148920287575,0,292.37553884965564,121310.28371666666,49980.80469999999,47144.3196017169,2836.4850982830912,5574.037567296986,302.6323336947976,84303.97825310667,23966.946189551552,19413.22641353676,1200.0000000000023,0.8147909722222221,9.094947017729282e-13,5.093170329928398e-11
44,2025-02-14,1200.0000000000023,22581.035964083156,225810.3596408316,16757.464442970566,1691.0392962803107,18448.503739250875,0.006679919420361063,0.037958020914315,0.11222138110220185,0,506.8231077162287,75872.63794999999,46070.83613333333,40900.70327391744,5170.132859415891,1530.8133775161891,503.81717406419295,40329.11465462831,20154.59228779789,16325.219753116287,1200.0000000000027,0.6311,9.094947017729282e-13,1.4551915228366852e-11
45,2025-02-15,1200.0000000000027,16797.161062916824,167971.61062916828,17770.93486943993,1999.0516309448371,19769.986500384766,0.00637890575719562,0.059465679308990924,0.1106439635085279,0,485.1448212084601,76054.55225,46774.46115,41599.14937738834,5175.311772611656,2422.872734646252,594.9424230956506,40744.05207845537,19768.3098384751,16012.330969164832,1200.0,0.6378472222222222,9.094947017729282e-13,1.4551915228366852e-11
46,2025-02-16,1200.0,46319.766479931975,463197.6647993198,60798.896543424285,2272.387595397199,63071.28413882149,0.005066815593239214,0.06855831660250296,0.047215498001147146,0,614.4880796001112,121276.97728333331,45899.59818333333,43732.4257970547,2167.172386278632,6049.965089734559,230.5030386142164,88245.53153502729,26500.000000000004,21465.0,1200.0000000000045,0.8303222222222222,9.094947017729282e-13,2.9103830456733704e-11
47,2025-02-17,1200.0000000000045,61446.90093627039,614469.009362704,62538.131883304806,359.3784015585736,62897.51028486338,0.000642505620421869,0.12377556855767877,0.08161895623542517,0,77.71771938303299,120960.37281666666,49776.50964999999,45713.80288732443,4062.7067626755684,11288.34195024419,182.8874211943488,91200.08158139772,23999.999999999996,19440.0,1199.9999999999986,0.8173527777777777,9.094947017729282e-13,8.731149137020111e-11
48,2025-02-18,1199.9999999999986,53304.45597790878,533044.5597790878,53467.10070287429,5091.475504353825,58558.576207228114,0.010398306995865114,0.04230889749300962,0.022980766201429987,0,1261.6398064827777,121331.27123333333,49239.883449999994,48108.313200649885,1131.5702493501117,3382.0876712821964,206.3212914453178,79937.97691941733,23096.051213100778,18707.801482611627,1200.0,0.8145215277777778,4.547473508864641e-13,2.9103830456733704e-11
49,2025-02-19,1200.0,55505.93460663536,555059.3460663537,53605.26547102521,2594.652740063564,56199.91821108878,0.005392572437216367,0.028677063993787198,0.021635002631566744,0,657.1755149654583,121866.79411666666,48987.466733333335,47927.62276164388,1059.843971689455,2300.5363304817374,159.90630839758091,80222.1709649266,23577.539399947043,19097.8069139571,1200.0000000000005,0.8164298611111112,2.2737367544323206e-13,5.820766091346741e-11
50,2025-02-20,1200.0000000000005,56120.28407029093,561202.8407029095,56069.43505663806,1183.9928787333324,57253.427935371394,0.001877431153717168,0.06174333719485895,0.05106830845682184,0,227.36678243330516,121105.25703333333,50112.12329999999,47552.981929889305,2559.141370110688,5137.677530021623,279.03509308132755,83210.23390438655,23519.015580383562,19050.40262011069,1200.0,0.8168069444444445,9.094947017729282e-13,2.1827872842550278e-11
51,2025-02-21,1200.0,20714.64395166893,207146.4395166894,15993.471809038994,1077.1769034810375,17070.648712520033,0.004719128820090595,0.03573071027093737,0.13398621660556254,0,357.71941241606913,75802.00203333332,50241.74,43510.03934171964,6731.700658280355,1347.931100491186,791.7333630710115,37724.7216825568,19214.81020945785,15563.99626966086,1200.000000000001,0.62085,9.094947017729282e-13,1.0913936421275139e-11
52,2025-02-22,1200.000000000001,15780.145483411605,157801.45483411604,15866.710382645859,1477.2827656698364,17343.993148315694,0.006289949105446778,0.040326101645718544,0.078626390889899,0,476.0374520434263,75682.24226666667,47837.47938333333,44076.19103015188,3761.2883531814514,1499.5480218070625,572.9466732059575,37185.54386886219,20963.344154620034,16980.308765242225,1200.000000000001,0.6352840277777778,9.094947017729282e-13,1.0913936421275139e-11
53,2025-02-23,1200.000000000001,55545.585727977406,555455.8572797743,54374.676792045604,4425.954681423098,58800.631473468704,0.007729253397168366,0.053348091614527755,0.03291306486329671,0,936.3383043492156,121142.14093333333,49610.287249999994,47977.460647853964,1632.8266021460315,4332.616229699418,261.41789525361696,81214.08092730274,23114.235901155607,18722.53107993604,1200.0,0.8153784722222223,4.547473508864641e-13,2.9103830456733704e-11
54,2025-02-24,1200.0,53568.84357338963,535688.4357338966,52731.824255544336,3348.837214001528,56080.66146954586,0.007679050962537111,0.05693867381406129,0.04322952894580216,0,926.3161506347556,120628.98854999998,52425.954933333334,50159.60559703148,2266.349336301853,4474.54112651182,224.32619321428444,78585.27125383819,22859.669114622768,18516.331982844447,1200.0,0.8082493055555555,4.547473508864641e-13,2.9103830456733704e-11
55,2025-02-25,1200.0,55689.92423896177,556899.2423896178,53881.201070526804,938.8566191483998,54820.0576896752,0.002044043369080267,0.08402308044441373,0.0881516484823172,0,247.5200241200069,121093.33288333332,55272.00965,50399.69088442196,4872.318765578044,6898.624739593874,198.66422844452347,82103.92552981588,24002.70835255849,19442.193765572378,1199.9999999999982,0.7940965277777778,1.8189894035458565e-12,4.3655745685100555e-11
56,2025-02-26,1199.9999999999982,50797.03413250532,507970.3413250533,48022.34178935374,9735.34589814126,57757.687687495,0.0196967519902651,0.024972882393681665,0.011171587593334337,0,2384.5032556554083,121060.73411666666,52245.88608333333,51662.216590562006,583.6694927713257,1837.7179900952844,261.124598655254,73588.54140762868,23556.234465415255,19080.549916986354,1200.0000000000023,0.8055381944444444,4.547473508864641e-13,3.637978807091713e-11
57,2025-02-27,1200.0000000000023,47224.423665835624,472244.2366583564,48950.587144634745,2441.5325998574986,51392.11974449224,0.0036394665720356806,0.0548419962310582,0.021724868125511814,0,438.9178085774537,120599.48893333334,53642.90473333333,52477.519702132275,1165.38503120106,4197.669438014546,130.33012751107117,76541.14960237929,23842.62428542141,19312.525671191346,1200.0000000000014,0.7979118055555556,2.2737367544323206e-13,2.9103830456733704e-11
58,2025-02-28,1200.0000000000014,19247.39859333264,192473.98593332645,14624.233437838553,1090.0440859237206,15714.277523762274,0.0053855066575937685,0.047892283227657435,0.13339744233870096,0,405.98700074814997,75385.10795,52092.51439999999,45143.50621404805,6949.008185951949,1692.5140727981338,466.1991465035131,35340.016360312504,17608.886346352956,14263.197940545897,1199.9999999999998,0.6166784722222222,4.547473508864641e-13,1.8189894035458565e-11
