date,scenario,interval,L_scen_kwh,G_scen_kwh
2025-07-15,12,4,748.6719905474677,0.0
2025-07-15,12,5,746.5321152620426,0.0
2025-07-15,12,6,734.6074062422462,0.0
2025-07-15,12,7,788.283316136584,0.0
2025-07-15,12,8,792.8034755288003,0.0
2025-07-15,12,9,784.2612386799932,0.0
2025-07-15,12,10,773.8458137514359,0.0
2025-07-15,12,11,771.8004184248492,0.0
2025-07-15,12,12,740.145753946198,0.0
2025-07-15,12,13,720.1259074614226,0.0
2025-07-15,12,14,706.208349508263,0.0
2025-07-15,12,15,670.5732036111993,0.0
2025-07-15,12,16,737.836896486152,0.0
2025-07-15,12,17,776.6895592341302,0.0
2025-07-15,12,18,779.0357124797904,0.0
2025-07-15,12,19,733.7168599172821,0.0
2025-07-15,12,20,718.1422226616963,0.0
2025-07-15,12,21,711.8795247195442,0.0
2025-07-15,12,22,661.3080118921373,0.0
2025-07-15,12,23,685.3225008666114,0.0
2025-07-15,12,24,726.6683297807109,0.0
2025-07-15,12,25,646.0249769189182,0.0
2025-07-15,12,26,673.1113485404713,0.0
2025-07-15,12,27,770.540544036772,0.0
2025-07-15,12,28,713.4125196240584,0.0
2025-07-15,12,29,743.409899508263,0.0
2025-07-15,12,30,798.2919785875852,0.0
2025-07-15,12,31,721.1008904035857,14.98808194019368
2025-07-15,12,32,644.5634117494951,44.11269547371981
2025-07-15,12,33,694.4739149976369,78.14322199111658
2025-07-15,12,34,693.3087830381223,113.64521643970406
2025-07-15,12,35,751.7314937704564,156.5436327299518
2025-07-15,12,36,862.0294841420479,207.30176503865482
2025-07-15,12,37,873.787171238618,247.10698822493436
2025-07-15,12,38,842.8734962378028,281.51166606592835
2025-07-15,12,39,835.4459181190736,320.1093617882243
2025-07-15,12,40,879.2077715095127,365.3519286302695
2025-07-15,12,41,899.6278224259574,398.8066518677298
2025-07-15,12,42,863.1896797489098,433.0927440145721
2025-07-15,12,43,810.2812740206772,499.2716558441128
2025-07-15,12,44,854.0610864375146,553.1147103252472
2025-07-15,12,45,951.8489116458712,576.8489573858197
2025-07-15,12,46,908.449071955234,595.9132702718069
2025-07-15,12,47,929.0965428638073,633.0916127963058
2025-07-15,12,48,1172.5441812766705,685.3152410029779
2025-07-15,12,49,1165.5704168892346,734.4451597184432
2025-07-15,12,50,1104.5827591095353,802.199655545989
2025-07-15,12,51,1139.1624665175175,874.9275314313725
2025-07-15,12,52,1148.266642198755,914.6213261145485
2025-07-15,12,53,1178.6348927487043,933.4059472054023
2025-07-15,12,54,1171.6738463897489,963.5412581953385
2025-07-15,12,55,1154.984575170153,1020.9593776588468
2025-07-15,12,56,1139.6647965485754,1064.0148653720787
2025-07-15,12,57,1153.6835069165616,1107.5992063988954
2025-07-15,12,58,1185.604020567434,1200.005203396949
2025-07-15,12,59,1192.986349398038,1249.2330476528925
2025-07-15,12,60,1147.406748405876,1260.2730381273764
2025-07-15,12,61,1157.868096550425,1323.9552624661435
2025-07-15,12,62,1166.1444198940226,1351.3354367448721
2025-07-15,12,63,1136.4021552874758,1319.9106844132752
2025-07-15,12,64,1117.1569027214196,1302.8956934073096
2025-07-15,12,65,1134.857297292114,1303.5282631977102
2025-07-15,12,66,1159.0285811341432,1314.6369861821277
2025-07-15,12,67,1167.0757017476417,1335.7910025339906
2025-07-15,12,68,1161.8761964872576,1362.7630228939026
2025-07-15,12,69,1181.4737601550544,1382.1715486798319
2025-07-15,12,70,1169.3627398260082,1383.415984586673
2025-07-15,12,71,1116.2315827412297,1377.4678901956097
2025-07-15,12,72,1063.9370831751849,1387.0879099876313
2025-07-15,12,73,1092.3083462143566,1415.9051889112507
2025-07-15,12,74,1096.9119515337618,1397.0575997550031
2025-07-15,12,75,1060.7040182463197,1360.7595817631325
2025-07-15,12,76,1056.6999206193382,1404.9243014670728
2025-07-15,12,77,1100.2284787711383,1447.88885713828
2025-07-15,12,78,1151.8366935657382,1433.0253598545644
2025-07-15,12,79,1159.2914296123156,1380.8037111017857
2025-07-15,12,80,1179.7294285351359,1327.6403995757332
2025-07-15,12,81,1208.111784297518,1303.7277676338033
2025-07-15,12,82,1202.7989241728517,1310.376485396835
2025-07-15,12,83,1199.3408161625046,1275.0335023711532
2025-07-15,12,84,1214.1215689237795,1216.0029171285887
2025-07-15,12,85,1196.705005476335,1217.5867435405476
2025-07-15,12,86,1174.529445970398,1199.8199477438068
2025-07-15,12,87,1181.216467315477,1143.9114259579771
2025-07-15,12,88,1226.0566210319557,1109.8552124492069
2025-07-15,12,89,1244.5944084888274,1062.1952399308257
2025-07-15,12,90,1218.6378095224024,992.8746378472878
2025-07-15,12,91,1199.35205841552,935.7624870830291
2025-07-15,12,92,1212.3787773779268,887.597384997539
2025-07-15,12,93,1218.0376717545985,834.0970586248661
2025-07-15,12,94,1210.2686257239134,771.7586045934984
2025-07-15,12,95,1215.5826627527376,739.8418308321512
2025-07-15,12,96,1225.7772512901352,730.7559617584648
2025-07-15,12,97,1220.1112191967368,701.1421680002569
2025-07-15,12,98,1217.853504862357,673.5590033355646
2025-07-15,12,99,1231.9991372424456,642.9765941429467
2025-07-15,12,100,1217.1522311815402,577.9283507209823
2025-07-15,12,101,1219.9018765536475,515.994767720292
2025-07-15,12,102,1220.3604390842106,471.631089764552
2025-07-15,12,103,1209.4353535839462,423.6132062078821
2025-07-15,12,104,1225.6259593444647,371.06947928069906
2025-07-15,12,105,1257.9132712038577,320.5059382653935
2025-07-15,12,106,1207.8533725726347,278.1760437097742
2025-07-15,12,107,1156.847800034751,239.47925171551245
2025-07-15,12,108,950.415274816493,196.85655241678478
2025-07-15,12,109,887.4942580622564,148.084583734929
2025-07-15,12,110,976.7405480004071,107.96265923233729
2025-07-15,12,111,987.9137896269021,74.51517747819535
2025-07-15,12,112,942.5652060282104,42.102368739503746
2025-07-15,12,113,991.0086793748935,14.287338161000728
2025-07-15,12,114,1081.5617653901277,0.0
2025-07-15,12,115,991.6106824652044,0.0
2025-07-15,12,116,925.8404887109047,0.0
2025-07-15,12,117,1009.3570725819056,0.0
2025-07-15,12,118,1013.9797334637271,0.0
2025-07-15,12,119,1013.442919365866,0.0
2025-07-15,12,120,1024.9315783207571,0.0
2025-07-15,12,121,1008.2856834637272,0.0
2025-07-15,12,122,1019.715828884861,0.0
2025-07-15,12,123,1042.9470767854095,0.0
2025-07-15,12,124,1012.775555717398,0.0
2025-07-15,12,125,1000.7084176670455,0.0
2025-07-15,12,126,982.734195330819,0.0
2025-07-15,12,127,984.1997974339239,0.0
2025-07-15,12,128,980.4168135082253,0.0
2025-07-15,12,129,1026.8232135082253,0.0
2025-07-15,12,130,1074.4120628150804,0.0
2025-07-15,12,131,964.5188865880035,0.0
2025-07-15,12,132,775.2207507886388,0.0
2025-07-15,12,133,725.0702145324263,0.0
2025-07-15,12,134,758.7420627277775,0.0
2025-07-15,12,135,769.1311867574027,0.0
2025-07-15,12,136,776.1922809294306,0.0
2025-07-15,12,137,772.1726089258635,0.0
2025-07-15,12,138,759.460854690483,0.0
2025-07-15,12,139,797.4120420736645,0.0
2025-07-15,12,140,786.8743496611045,0.0
2025-07-15,12,141,736.7735392062192,0.0
2025-07-15,12,142,753.7886854082523,0.0
2025-07-15,12,143,777.8762287567386,0.0
2025-07-15,12,144,747.5615536540521,0.0
2025-07-15,13,1,718.7610671898535,0.0
2025-07-15,13,2,725.665676095135,0.0
2025-07-15,13,3,741.3872465902467,0.0
2025-07-15,13,4,762.1156320598199,0.0
2025-07-15,13,5,746.8518519253655,0.0
2025-07-15,13,6,709.6246213172917,0.0
2025-07-15,13,7,750.7850850977788,0.0
2025-07-15,13,8,759.2332047427302,0.0
2025-07-15,13,9,758.9772574453704,0.0
2025-07-15,13,10,756.2107720303952,0.0
2025-07-15,13,11,786.1855814485203,0.0
2025-07-15,13,12,787.6525019636082,0.0
2025-07-15,13,13,747.0069516453896,0.0
2025-07-15,13,14,713.2738130471796,0.0
2025-07-15,13,15,666.4613256860191,0.0
2025-07-15,13,16,716.3951251350662,0.0
2025-07-15,13,17,781.1266051000143,0.0
2025-07-15,13,18,826.7746823299004,0.0
2025-07-15,13,19,728.7088851305485,0.0
2025-07-15,13,20,692.0855814920913,0.0
2025-07-15,13,21,721.6140667147031,0.0
2025-07-15,13,22,690.0612339583316,0.0
2025-07-15,13,23,691.926383782205,0.0
2025-07-15,13,24,712.151567914901,0.0
2025-07-15,13,25,657.1090088022047,0.0
2025-07-15,13,26,666.1785595411319,0.0
2025-07-15,13,27,740.2213298323003,0.0
2025-07-15,13,28,736.6767217421323,0.0
2025-07-15,13,29,740.2229034047554,0.0
2025-07-15,13,30,723.026872099557,0.0
2025-07-15,13,31,672.0503536921777,16.02089560163783
2025-07-15,13,32,656.3986036797809,51.70961316331007
2025-07-15,13,33,719.9241936735126,88.66842106569169
2025-07-15,13,34,663.3119592654564,123.70411630154359
2025-07-15,13,35,718.1084533751321,157.67186767197865
2025-07-15,13,36,886.9133858818047,199.86152932843495
2025-07-15,13,37,911.5092478429963,256.0205988301855
2025-07-15,13,38,895.9894542732719,294.584180135278
2025-07-15,13,39,897.6819881423137,316.3270981284884
2025-07-15,13,40,847.6517348423765,349.33665485498386
2025-07-15,13,41,854.6939327617405,371.74100601678737
2025-07-15,13,42,865.0540578751338,397.1121809022996
2025-07-15,13,43,886.3167110825693,460.68034175053526
2025-07-15,13,44,871.9116878353001,496.56955991671475
2025-07-15,13,45,868.4037147330022,497.6630438130772
2025-07-15,13,46,865.1794347872977,527.7770366302336
2025-07-15,13,47,915.1768084293491,591.0864865869573
2025-07-15,13,48,1102.4185910935225,674.6623450886964
2025-07-15,13,49,1116.0153018653712,762.6761101897396
2025-07-15,13,50,1092.6030200780594,832.0121741144483
2025-07-15,13,51,1142.1042183498855,878.8237145771764
2025-07-15,13,52,1144.837945366568,925.8711431485594
2025-07-15,13,53,1149.2183089428436,987.1890521904196
2025-07-15,13,54,1154.800773564649,1056.2764825530212
2025-07-15,13,55,1165.9796372659212,1105.7763252230684
2025-07-15,13,56,1162.5614147599863,1138.689118839394
2025-07-15,13,57,1148.8664581714731,1150.2678212057585
2025-07-15,13,58,1148.3407419896653,1143.455379039841
2025-07-15,13,59,1174.8344741396215,1178.2287022935327
2025-07-15,13,60,1171.3971462880334,1232.220716633977
2025-07-15,13,61,1158.8722951830891,1222.286438367486
2025-07-15,13,62,1165.8372884538555,1205.2696082260381
2025-07-15,13,63,1183.0579957789707,1229.5847551645966
2025-07-15,13,64,1157.2193740953214,1282.0895514522135
2025-07-15,13,65,1150.0125723561318,1305.8716678030723
2025-07-15,13,66,1170.9189695146986,1318.8695756673117
2025-07-15,13,67,1148.7707578508753,1389.2485231694584
2025-07-15,13,68,1133.9438244413545,1478.122373583893
2025-07-15,13,69,1168.662463324327,1533.9380484764374
2025-07-15,13,70,1177.8621053132758,1541.0250401194899
2025-07-15,13,71,1137.250919281398,1526.4235050831871
2025-07-15,13,72,1081.9204111786896,1526.978412332548
2025-07-15,13,73,1094.3756629455365,1555.6870803442957
2025-07-15,13,74,1096.699717348134,1512.6194702309353
2025-07-15,13,75,1076.3093847971604,1403.065736246065
2025-07-15,13,76,1121.1130807214277,1331.9690074217528
2025-07-15,13,77,1119.6001936126318,1284.8172672407502
2025-07-15,13,78,1170.5131289040548,1276.282329921124
2025-07-15,13,79,1193.4289319190473,1340.5973451230338
2025-07-15,13,80,1186.5411870645385,1353.4266073277504
2025-07-15,13,81,1179.9554906765204,1300.3296246367554
2025-07-15,13,82,1199.8960714314521,1284.5394126020155
2025-07-15,13,83,1200.947963421105,1261.652316447904
2025-07-15,13,84,1179.1969820205518,1219.324569685752
2025-07-15,13,85,1199.9930409597905,1192.8479239946273
2025-07-15,13,86,1223.5425280319905,1131.715535550533
2025-07-15,13,87,1230.1361322005312,1056.8886425247804
2025-07-15,13,88,1225.3817746086102,1044.113629461401
2025-07-15,13,89,1225.17135137986,1025.3866886501412
2025-07-15,13,90,1229.4944707587954,964.4019533593719
2025-07-15,13,91,1209.1684323514587,893.7009256044634
2025-07-15,13,92,1216.35218380685,850.359275609815
2025-07-15,13,93,1235.0375431509515,826.8303788416168
2025-07-15,13,94,1192.0713153039683,782.8667502203153
2025-07-15,13,95,1192.6143787387232,714.228600701952
2025-07-15,13,96,1225.0815805065147,652.6702206321701
2025-07-15,13,97,1236.5752068310492,636.7060719678416
2025-07-15,13,98,1268.4761475844055,608.812985353942
2025-07-15,13,99,1314.427842133688,549.7212326685891
2025-07-15,13,100,1283.663027522295,496.500153000518
2025-07-15,13,101,1247.6145700724937,452.3098528115963
2025-07-15,13,102,1211.910130239119,414.46308320574576
2025-07-15,13,103,1194.9503908436568,382.69993318337254
2025-07-15,13,104,1251.4513659632842,349.63407583417
2025-07-15,13,105,1305.9435134510904,307.9850452594084
2025-07-15,13,106,1241.3207207161868,256.6643765880691
2025-07-15,13,107,1106.9315693729843,211.8263143148824
2025-07-15,13,108,868.6126702303616,177.9673368543224
2025-07-15,13,109,888.6941215694411,147.21076907253928
2025-07-15,13,110,1005.9982945679785,118.10044760982578
2025-07-15,13,111,1015.2082221019277,87.04378299982015
2025-07-15,13,112,995.9244425211027,50.47430265200512
2025-07-15,13,113,985.2156478858997,15.185346344189222
2025-07-15,13,114,1040.9194167387259,0.0
2025-07-15,13,115,977.8807645525662,0.0
2025-07-15,13,116,900.1409248227328,0.0
2025-07-15,13,117,927.3923585462209,0.0
2025-07-15,13,118,958.9860918795542,0.0
2025-07-15,13,119,970.9908719757964,0.0
2025-07-15,13,120,950.7197928745636,0.0
2025-07-15,13,121,913.0434428730058,0.0
2025-07-15,13,122,931.0043664682094,0.0
2025-07-15,13,123,973.0325089750444,0.0
2025-07-15,13,124,981.6809321277527,0.0
2025-07-15,13,125,1000.4013328808259,0.0
2025-07-15,13,126,976.5224375428554,0.0
2025-07-15,13,127,1032.3902161730803,0.0
2025-07-15,13,128,1047.559656131088,0.0
2025-07-15,13,129,1024.327740867634,0.0
2025-07-15,13,130,996.3083378341674,0.0
2025-07-15,13,131,883.1940157086862,0.0
2025-07-15,13,132,799.5620626796942,0.0
2025-07-15,13,133,783.0710543635505,0.0
2025-07-15,13,134,813.2298697317299,0.0
2025-07-15,13,135,806.0552477665011,0.0
2025-07-15,13,136,780.8666223117754,0.0
2025-07-15,13,137,751.5774254018639,0.0
2025-07-15,13,138,729.5597214497975,0.0
2025-07-15,13,139,768.8403256438057,0.0
2025-07-15,13,140,791.2339834229538,0.0
2025-07-15,13,141,760.600023649295,0.0
2025-07-15,13,142,719.3787537082823,0.0
2025-07-15,13,143,725.1123557620681,0.0
2025-07-15,13,144,764.8432308996721,0.0
2025-07-15,14,1,764.2869843324798,5.500152823520555
2025-07-15,14,2,754.2403222656633,5.501436897338792
2025-07-15,14,3,765.3601060772398,5.50272097115703
2025-07-15,14,4,779.5172679605574,5.504005044975271
2025-07-15,14,5,766.3466206433967,5.505289118793508
2025-07-15,14,6,730.0788958334774,5.506573192611748
2025-07-15,14,7,777.4900368670887,5.507857266429987
2025-07-15,14,8,768.7617477150638,5.509141340248224
2025-07-15,14,9,753.7873107711251,5.510425414066464
2025-07-15,14,10,772.2363857208491,5.511709487884701
2025-07-15,14,11,731.4115728247472,5.51299356170294
2025-07-15,14,12,652.5635701581245,5.51427763552118
2025-07-15,14,13,709.1822354869543,5.515561709339417
2025-07-15,14,14,752.1179814211769,5.516845783157656
2025-07-15,14,15,674.8332532967487,5.518129856975893
2025-07-15,14,16,701.8756626739464,5.5194139307941334
2025-07-15,14,17,762.9969254347966,5.520698004612374
2025-07-15,14,18,803.5104572751691,5.521982078430609
2025-07-15,14,19,716.2882448450073,5.523512515608384
2025-07-15,14,20,679.6632951162113,5.5245502260670865
2025-07-15,14,21,710.4235126459798,5.525834299885327
2025-07-15,14,22,676.9275095350617,5.530532003443875
2025-07-15,14,23,697.9955983779121,5.5284024475218025
2025-07-15,14,24,726.0779485138983,5.529686521340043
2025-07-15,14,25,610.4517900006872,5.5785089801660215
2025-07-15,14,26,608.3200216492748,5.532254668976519
2025-07-15,14,27,714.809435867749,5.533538742794759
2025-07-15,14,28,675.2742104236797,6.196977243323439
2025-07-15,14,29,694.972572027313,5.536106890431235
2025-07-15,14,30,734.2744705305686,6.0638108607553685
2025-07-15,14,31,666.0195532233436,26.981229430625756
2025-07-15,14,32,633.6387790371691,61.205678307102254
2025-07-15,14,33,708.1457552751631,100.59014027695348
2025-07-15,14,34,662.864000907138,139.95599561272752
2025-07-15,14,35,672.7249144971015,177.78007084109296
2025-07-15,14,36,817.8144584151775,219.64684977071207
2025-07-15,14,37,882.2276324978047,272.00060253233187
2025-07-15,14,38,838.7314537513006,314.2078639823594
2025-07-15,14,39,773.2702005909987,345.58423091445144
2025-07-15,14,40,816.0658380461051,385.89265229165017
2025-07-15,14,41,857.4776632634484,422.30234964882425
2025-07-15,14,42,857.9045855281094,468.0279844521262
2025-07-15,14,43,861.0837840514538,544.7380147093879
2025-07-15,14,44,855.1798175390762,589.7316856175077
2025-07-15,14,45,831.5698801489692,597.5459709760435
2025-07-15,14,46,818.6582139553356,625.8026720687312
2025-07-15,14,47,893.1165208554119,703.4843280700592
2025-07-15,14,48,1104.7562932186938,803.966656242472
2025-07-15,14,49,1114.5560559831588,874.0620540304296
2025-07-15,14,50,1096.3270087469377,934.3710847935246
2025-07-15,14,51,1131.9948963198922,989.4610114758596
2025-07-15,14,52,1109.6094577512458,1019.7500436033106
2025-07-15,14,53,1122.9691856994323,1014.9479149383781
2025-07-15,14,54,1130.0576433697838,1036.8306077112156
2025-07-15,14,55,1145.98184809558,1148.483885496194
2025-07-15,14,56,1169.893239507947,1191.3768058589972
2025-07-15,14,57,1185.9933664034797,1155.559841633522
2025-07-15,14,58,1151.4950932332908,1180.4896308781392
2025-07-15,14,59,1138.8407988646645,1204.6586225998192
2025-07-15,14,60,1146.6496464925185,1210.8242673003892
2025-07-15,14,61,1192.3967290724468,1256.0054906527655
2025-07-15,14,62,1183.0221465513343,1321.644751830749
2025-07-15,14,63,1130.5420070466012,1361.1881655873228
2025-07-15,14,64,1109.8771420336325,1334.9280741716393
2025-07-15,14,65,1127.0908906895424,1264.8026347046866
2025-07-15,14,66,1134.9620507744994,1185.5003919090855
2025-07-15,14,67,1093.5998275334887,1140.8302839812477
2025-07-15,14,68,1107.7822406218847,1201.031670288468
2025-07-15,14,69,1179.8935063729155,1293.4682672818167
2025-07-15,14,70,1146.8572149328202,1276.1569243795275
2025-07-15,14,71,1081.9135112136103,1246.18083725039
2025-07-15,14,72,1049.6407797373342,1251.747001191912
2025-07-15,14,73,1049.2969198429432,1247.9107462912514
2025-07-15,14,74,1081.534257404271,1288.0769983345813
2025-07-15,14,75,1098.892145840909,1361.0633947606534
2025-07-15,14,76,1103.8996595765395,1392.8321474538582
2025-07-15,14,77,1137.0626124426176,1396.9964686481176
2025-07-15,14,78,1190.5842153748008,1372.4845136455485
2025-07-15,14,79,1152.0520674119598,1309.120988113764
2025-07-15,14,80,1137.3510817156239,1279.1614137281806
2025-07-15,14,81,1192.960694607972,1298.8695798086756
2025-07-15,14,82,1209.9789907003594,1292.227060165268
2025-07-15,14,83,1176.0365015000752,1256.2645883303094
2025-07-15,14,84,1131.921537421506,1222.0774934236158
2025-07-15,14,85,1150.191502928793,1217.3359062228583
2025-07-15,14,86,1170.6809343812897,1169.7922148268171
2025-07-15,14,87,1164.077429201091,1089.465576825473
2025-07-15,14,88,1178.4546491156032,1067.4958986393542
2025-07-15,14,89,1212.2506102894533,1054.105459061611
2025-07-15,14,90,1241.4480154095877,1026.0327599002676
2025-07-15,14,91,1233.9798142691902,996.7675133570444
2025-07-15,14,92,1181.9506109629324,938.5327635892592
2025-07-15,14,93,1139.5211224051811,854.937440559707
2025-07-15,14,94,1198.8047111173405,787.5592984204662
2025-07-15,14,95,1251.689877894532,758.074327219659
2025-07-15,14,96,1225.6853034715105,739.9489155373561
2025-07-15,14,97,1189.462927733386,687.4570902472816
2025-07-15,14,98,1183.333968073325,649.1028803533063
2025-07-15,14,99,1219.4217501306498,626.6151511046478
2025-07-15,14,100,1288.1586094914428,574.7533465314589
2025-07-15,14,101,1289.7614688313781,523.8613330995342
2025-07-15,14,102,1213.4846395036725,478.60424955787107
2025-07-15,14,103,1207.8583937920803,413.368953543261
2025-07-15,14,104,1217.6444720639456,356.18822108624664
2025-07-15,14,105,1204.9136482221065,319.3563158775627
2025-07-15,14,106,1195.9797419133397,285.4242222083885
2025-07-15,14,107,1161.5742973475296,238.9432493780348
2025-07-15,14,108,907.1791411894025,187.60055587825389
2025-07-15,14,109,906.6498458530409,154.98146373405314
2025-07-15,14,110,991.3389856630802,125.31027502862531
2025-07-15,14,111,985.7691934859091,90.61688810966393
2025-07-15,14,112,937.2804320681211,56.253894653099266
2025-07-15,14,113,946.5596762651844,25.657205658377137
2025-07-15,14,114,1014.1525366755109,6.165066764582231
2025-07-15,14,115,1013.9459138240426,5.646537238799757
2025-07-15,14,116,983.5871414743216,6.265337586095453
2025-07-15,14,117,993.8352352037653,5.649105386436235
2025-07-15,14,118,960.1325955049666,5.65038946025447
2025-07-15,14,119,954.4513239136426,5.696005377554455
2025-07-15,14,120,968.4957387369362,5.652957607890951
2025-07-15,14,121,965.0671876994268,5.654241681709188
2025-07-15,14,122,985.4532849469481,5.6587158522581875
2025-07-15,14,123,1023.9169292709452,5.656809829345663
2025-07-15,14,124,1044.6439617598467,5.658093903163904
2025-07-15,14,125,1047.0949036487268,5.659606842765654
2025-07-15,14,126,1001.5553650398507,5.660662050800379
2025-07-15,14,127,1003.7145114619263,5.66194612461862
2025-07-15,14,128,955.0024997965438,5.663230198436857
2025-07-15,14,129,936.2683764381011,5.664514272255095
2025-07-15,14,130,993.4825011267977,5.665798346073336
2025-07-15,14,131,940.4442895069245,5.667082419891573
2025-07-15,14,132,783.455415186761,5.668366493709813
2025-07-15,14,133,764.2318628823866,5.669650567528052
2025-07-15,14,134,789.1136469484277,5.670934641346289
2025-07-15,14,135,791.9590714311965,5.672218715164529
2025-07-15,14,136,831.1745122367138,5.673502788982766
2025-07-15,14,137,847.5505601699065,5.674786862801005
2025-07-15,14,138,822.3141680274078,5.676070936619245
2025-07-15,14,139,810.9394230783347,5.677355010437482
2025-07-15,14,140,758.3857582374102,5.678639084255721
2025-07-15,14,141,690.3053332565502,5.679923158073958
2025-07-15,14,142,730.9208738131533,5.6812072318921985
2025-07-15,14,143,781.2787162164913,5.682491305710439
2025-07-15,14,144,738.7144886438764,5.683775379528674
2025-07-15,15,1,764.2869843324798,5.500152823520555
2025-07-15,15,2,754.2403222656633,5.501436897338792
2025-07-15,15,3,765.3601060772398,5.50272097115703
2025-07-15,15,4,779.5172679605574,5.504005044975271
2025-07-15,15,5,766.3466206433967,5.505289118793508
2025-07-15,15,6,730.0788958334774,5.506573192611748
2025-07-15,15,7,777.4900368670887,5.507857266429987
2025-07-15,15,8,768.7617477150638,5.509141340248224
2025-07-15,15,9,753.7873107711251,5.510425414066464
2025-07-15,15,10,772.2363857208491,5.511709487884701
2025-07-15,15,11,731.4115728247472,5.51299356170294
2025-07-15,15,12,652.5635701581245,5.51427763552118
2025-07-15,15,13,709.1822354869543,5.515561709339417
2025-07-15,15,14,752.1179814211769,5.516845783157656
2025-07-15,15,15,674.8332532967487,5.518129856975893
2025-07-15,15,16,701.8756626739464,5.5194139307941334
2025-07-15,15,17,762.9969254347966,5.520698004612374
2025-07-15,15,18,803.5104572751691,5.521982078430609
2025-07-15,15,19,716.2882448450073,5.523512515608384
2025-07-15,15,20,679.6632951162113,5.5245502260670865
2025-07-15,15,21,710.4235126459798,5.525834299885327
2025-07-15,15,22,676.9275095350617,5.530532003443875
2025-07-15,15,23,697.9955983779121,5.5284024475218025
2025-07-15,15,24,726.0779485138983,5.529686521340043
2025-07-15,15,25,610.4517900006872,5.5785089801660215
2025-07-15,15,26,608.3200216492748,5.532254668976519
2025-07-15,15,27,714.809435867749,5.533538742794759
2025-07-15,15,28,675.2742104236797,6.196977243323439
2025-07-15,15,29,694.972572027313,5.536106890431235
2025-07-15,15,30,734.2744705305686,6.0638108607553685
2025-07-15,15,31,666.0195532233436,26.981229430625756
2025-07-15,15,32,633.6387790371691,61.205678307102254
2025-07-15,15,33,708.1457552751631,100.59014027695348
2025-07-15,15,34,662.864000907138,139.95599561272752
2025-07-15,15,35,672.7249144971015,177.78007084109296
2025-07-15,15,36,817.8144584151775,219.64684977071207
2025-07-15,15,37,882.2276324978047,272.00060253233187
2025-07-15,15,38,838.7314537513006,314.2078639823594
2025-07-15,15,39,773.2702005909987,345.58423091445144
2025-07-15,15,40,816.0658380461051,385.89265229165017
2025-07-15,15,41,857.4776632634484,422.30234964882425
2025-07-15,15,42,857.9045855281094,468.0279844521262
2025-07-15,15,43,861.0837840514538,544.7380147093879
2025-07-15,15,44,855.1798175390762,589.7316856175077
2025-07-15,15,45,831.5698801489692,597.5459709760435
2025-07-15,15,46,818.6582139553356,625.8026720687312
2025-07-15,15,47,893.1165208554119,703.4843280700592
2025-07-15,15,48,1104.7562932186938,803.966656242472
2025-07-15,15,49,1114.5560559831588,874.0620540304296
2025-07-15,15,50,1096.3270087469377,934.3710847935246
2025-07-15,15,51,1131.9948963198922,989.4610114758596
2025-07-15,15,52,1109.6094577512458,1019.7500436033106
2025-07-15,15,53,1122.9691856994323,1014.9479149383781
2025-07-15,15,54,1130.0576433697838,1036.8306077112156
2025-07-15,15,55,1145.98184809558,1148.483885496194
2025-07-15,15,56,1169.893239507947,1191.3768058589972
2025-07-15,15,57,1185.9933664034797,1155.559841633522
2025-07-15,15,58,1151.4950932332908,1180.4896308781392
2025-07-15,15,59,1138.8407988646645,1204.6586225998192
2025-07-15,15,60,1146.6496464925185,1210.8242673003892
2025-07-15,15,61,1192.3967290724468,1256.0054906527655
2025-07-15,15,62,1183.0221465513343,1321.644751830749
2025-07-15,15,63,1130.5420070466012,1361.1881655873228
2025-07-15,15,64,1109.8771420336325,1334.9280741716393
2025-07-15,15,65,1127.0908906895424,1264.8026347046866
2025-07-15,15,66,1134.9620507744994,1185.5003919090855
2025-07-15,15,67,1093.5998275334887,1140.8302839812477
2025-07-15,15,68,1107.7822406218847,1201.031670288468
2025-07-15,15,69,1179.8935063729155,1293.4682672818167
2025-07-15,15,70,1146.8572149328202,1276.1569243795275
2025-07-15,15,71,1081.9135112136103,1246.18083725039
2025-07-15,15,72,1049.6407797373342,1251.747001191912
2025-07-15,15,73,1049.2969198429432,1247.9107462912514
2025-07-15,15,74,1081.534257404271,1288.0769983345813
2025-07-15,15,75,1098.892145840909,1361.0633947606534
2025-07-15,15,76,1103.8996595765395,1392.8321474538582
2025-07-15,15,77,1137.0626124426176,1396.9964686481176
2025-07-15,15,78,1190.5842153748008,1372.4845136455485
2025-07-15,15,79,1152.0520674119598,1309.120988113764
2025-07-15,15,80,1137.3510817156239,1279.1614137281806
2025-07-15,15,81,1192.960694607972,1298.8695798086756
2025-07-15,15,82,1209.9789907003594,1292.227060165268
2025-07-15,15,83,1176.0365015000752,1256.2645883303094
2025-07-15,15,84,1131.921537421506,1222.0774934236158
2025-07-15,15,85,1150.191502928793,1217.3359062228583
2025-07-15,15,86,1170.6809343812897,1169.7922148268171
2025-07-15,15,87,1164.077429201091,1089.465576825473
2025-07-15,15,88,1178.4546491156032,1067.4958986393542
2025-07-15,15,89,1212.2506102894533,1054.105459061611
2025-07-15,15,90,1241.4480154095877,1026.0327599002676
2025-07-15,15,91,1233.9798142691902,996.7675133570444
2025-07-15,15,92,1181.9506109629324,938.5327635892592
2025-07-15,15,93,1139.5211224051811,854.937440559707
2025-07-15,15,94,1198.8047111173405,787.5592984204662
2025-07-15,15,95,1251.689877894532,758.074327219659
