date,issue_hour,strategy,changed_plan_kwh,expected_future_cost_yuan,cvar_future_cost_yuan,objective,soc_at_issue_kwh,terminal_target_kwh,clipped_load_scenario_cells,clipped_pv_scenario_cells
2025-08-17,6,S6_12,2599.0414977069418,35063.63944700881,35970.289088641366,35247.74588223834,9963.75772009565,1199.9999999999998,0,15
2025-08-17,12,S6_12,3560.799885463936,32477.90119773862,33539.9862496204,32691.55834694664,7730.033818106978,1199.9999999999998,0,37
2025-08-18,0,S6_12,0.0,51521.549738327056,54589.686453079936,52139.23609017772,1200.0000000000014,1200.0000000000014,0,102
2025-08-18,6,S6_12,119.06787444105402,35601.583299852704,36760.4195468479,35836.17352644162,9972.782136128468,1200.0000000000014,0,56
2025-08-18,12,S6_12,2711.068006969616,32449.491229241212,33197.4573272563,32600.423711540225,7218.0502456846725,1200.0000000000014,0,48
2025-08-19,0,S6_12,0.0,50034.87022994883,52267.461227393986,50485.10216357187,1200.000000000001,1200.000000000001,0,59
2025-08-19,6,S6_12,1039.5765441528283,33479.02835794798,34918.700355137145,33769.434425015395,9976.73719252396,1200.000000000001,0,17
2025-08-19,12,S6_12,850.9840445477641,32841.64800250293,33679.28295842552,33010.64239435807,6406.9344255486985,1200.000000000001,0,20
2025-08-20,0,S6_12,0.0,55128.08497097982,57434.54857515865,55593.5979291105,1200.0000000000036,1200.0000000000036,0,109
2025-08-20,6,S6_12,4777.357962848724,38308.203558137706,39899.32572793057,38629.35650156089,9943.80968531221,1200.0000000000036,0,62
2025-08-20,12,S6_12,1196.3223768574849,33582.08439807426,34093.74271538226,33685.85282177255,6587.124259728532,1200.0000000000036,0,61
2025-08-21,0,S6_12,0.0,53360.55521533884,54600.38456849213,53612.60218074686,1200.000000000002,1200.000000000002,0,111
2025-08-21,6,S6_12,4927.5001299875685,35795.30843854739,36959.72241897034,36030.86497183702,9946.157588911436,1200.000000000002,0,76
2025-08-21,12,S6_12,874.7090295814062,33515.540782416254,34013.71530856328,33616.66112280879,6910.271871289304,1200.000000000002,0,46
2025-08-22,0,S6_12,0.0,26673.024129664926,27840.279720591872,26908.971086973877,1200.000000000006,1200.000000000006,0,97
2025-08-22,6,S6_12,1786.7101991657482,15955.071752902435,16887.281849870924,16143.613389989725,2937.337461849057,1200.000000000006,0,38
2025-08-22,12,S6_12,269.9498944106307,16037.122385857878,16368.241080820877,16104.993640178045,3831.319951620774,1200.000000000006,0,23
2025-08-23,0,S6_12,0.0,25904.005965731274,26605.144090376274,26046.84336292048,1200.0000000000005,1200.0000000000005,0,96
2025-08-23,6,S6_12,479.7248618321406,16273.281444352926,17259.927106998934,16472.75297532479,3538.5139896770547,1200.0000000000005,0,58
2025-08-23,12,S6_12,283.01756276604027,16305.83060146682,17454.16562676763,16537.013124762663,5026.894898391513,1200.0000000000005,0,67
2025-08-24,0,S6_12,0.0,50267.05257295187,53788.3238925602,50975.28843983263,1200.0,1200.0,0,127
2025-08-24,6,S6_12,3222.30407745971,33064.74855937178,33430.803561364475,33140.69433153361,9663.319270704345,1200.0,0,53
2025-08-24,12,S6_12,2616.778239529885,33558.37342366785,34344.57458442222,33717.157546127455,6293.636671167165,1200.0,0,80
2025-08-25,0,S6_12,0.0,64555.437141902235,66613.61937172162,64971.5427247379,1200.0000000000027,1200.0000000000027,0,145
2025-08-25,6,S6_12,12326.698049974122,43697.92279521955,45082.68558535333,43977.86161761764,9929.106429949132,1200.0000000000027,0,80
2025-08-25,12,S6_12,2657.265046243325,38144.43064461739,38582.49800024662,38233.51045311143,7752.3372348044795,1200.0000000000027,0,69
2025-08-26,0,S6_12,0.0,52086.46056011685,53416.90385113819,52356.492283956584,1200.000000000003,1200.000000000003,0,161
2025-08-26,6,S6_12,666.2508845087725,37238.20776433147,39602.28390245421,37713.925877914204,9956.80635858127,1200.000000000003,0,70
2025-08-26,12,S6_12,2743.0057944901896,33877.91692719832,34520.26045288131,34007.7031045929,7310.995988205368,1200.000000000003,0,80
2025-08-27,0,S6_12,0.0,51762.04163972253,53083.09237941175,52030.13898804762,1200.0000000000016,1200.0000000000016,0,167
2025-08-27,6,S6_12,5563.5714323151005,41631.080493715715,43248.14825594675,41957.37929218803,9956.1605140115,1200.0000000000016,0,88
2025-08-27,12,S6_12,3674.1090446159665,33971.566296786084,35860.688980143575,34350.81529357608,7717.575282479813,1200.0000000000016,0,80
2025-08-28,0,S6_12,0.0,50519.49509428398,51902.48839354047,50799.98422082251,1200.0000000000023,1200.0000000000023,0,136
2025-08-28,6,S6_12,4773.245043969036,40516.890798664164,44731.48901789932,41362.77043796534,9949.484332084927,1200.0000000000023,0,95
2025-08-28,12,S6_12,2545.3342408325584,34238.86925791592,35612.64090554265,34515.05652985772,6665.655199231807,1200.0000000000023,0,83
2025-08-29,0,S6_12,0.0,28607.67932317476,29419.71642949816,28772.822911833795,1199.9999999999982,1199.9999999999982,0,196
2025-08-29,6,S6_12,1800.516460147192,17182.68167281712,17507.713641913684,17249.899153450817,4141.666346179397,1199.9999999999982,0,73
2025-08-29,12,S6_12,444.8096769176886,17474.894340607378,17977.255026350067,17576.984329221537,4120.424848503957,1199.9999999999982,0,88
