date,scenario,interval,L_scen_kwh,G_scen_kwh,P_scen_yuan_per_kwh
2025-07-15,1,133,826.4312771333982,0.0,0.3910348303062096
2025-07-15,1,134,889.6516825907104,0.0,0.42243861961488166
2025-07-15,1,135,937.0297990429057,0.0,0.45833051257632257
2025-07-15,1,136,878.510094435115,0.0,0.504620696164483
2025-07-15,1,137,863.2498251258012,0.0,0.4881803810512604
2025-07-15,1,138,860.6785056581327,0.0,0.4201554890767218
2025-07-15,1,139,857.4068564988053,0.0,0.3931129193961393
2025-07-15,1,140,846.1786976955136,0.0,0.4581070562374852
2025-07-15,1,141,873.5838272804236,0.0,0.5191947377600159
2025-07-15,1,142,826.6828062918295,0.0,0.4797381264615877
2025-07-15,1,143,836.7545041791475,0.0,0.48991601785453
2025-07-15,1,144,887.3549005570273,0.0,0.5553411533515169
2025-07-15,2,1,783.6183686177139,0.0,0.48170436749576334
2025-07-15,2,2,811.474297101225,0.0,0.4879578094358238
2025-07-15,2,3,841.2926959284031,0.0,0.5520651109171975
2025-07-15,2,4,767.3338263243567,0.0,0.5469177248185744
2025-07-15,2,5,734.0802414136109,0.0,0.5102798851513276
2025-07-15,2,6,712.1654772471354,0.0,0.5105067574834132
2025-07-15,2,7,724.5037730760198,0.0,0.5065463062079171
2025-07-15,2,8,727.4035833347498,0.0,0.47975799830631904
2025-07-15,2,9,772.1450908783598,0.0,0.4697065863283263
2025-07-15,2,10,814.513041345006,0.0,0.5319864914354209
2025-07-15,2,11,794.5411706454412,0.0,0.5611828931637379
2025-07-15,2,12,756.5946358327807,0.0,0.5272439859182938
2025-07-15,2,13,703.9886417935281,0.0,0.5118569710691188
2025-07-15,2,14,720.5640596379951,0.0,0.49193107326460367
2025-07-15,2,15,793.0997366382353,0.0,0.4854372632748143
2025-07-15,2,16,731.6256704484869,0.0,0.517699062556807
2025-07-15,2,17,730.404655564601,0.0,0.5315132969717001
2025-07-15,2,18,799.5465086676886,0.0,0.5329081134733789
2025-07-15,2,19,777.2659352041252,0.00025,0.5404864196079472
2025-07-15,2,20,798.3277313689368,0.0,0.5326689826667013
2025-07-15,2,21,794.3427092945988,0.0,0.5195938817028369
2025-07-15,2,22,736.1070094303192,0.003533333333333333,0.5267131700171415
2025-07-15,2,23,734.4192797903892,0.0,0.5076731791263898
2025-07-15,2,24,769.8901484909999,0.0,0.5390589008688553
2025-07-15,2,25,724.4565943896553,0.04918333333333333,0.525764551097349
2025-07-15,2,26,724.0344342727319,0.0,0.5044693304799597
2025-07-15,2,27,765.0796645922692,0.0,0.5085919329510455
2025-07-15,2,28,711.3568518127632,1.004414977881102,0.49583458731542196
2025-07-15,2,29,709.4179017243953,0.0,0.5229155587262633
2025-07-15,2,30,774.6938945072482,1.4625,0.5337155776455778
2025-07-15,2,31,697.4702216492572,21.34710258346167,0.5102204999425153
2025-07-15,2,32,689.7676551041766,52.322100436994994,0.4906098374060856
2025-07-15,2,33,747.1729821599998,87.47721104780324,0.4764910096458668
2025-07-15,2,34,693.8020886262155,123.13693174121023,0.3892559445093965
2025-07-15,2,35,718.0672465983529,163.4142847513183,0.5623312931228862
2025-07-15,2,36,885.4822962104413,204.24920598542832,0.8691960320831277
2025-07-15,2,37,928.3920988148815,238.2339081123255,0.8820828054329717
2025-07-15,2,38,858.5257531989191,286.53800815553507,0.8541269500647761
2025-07-15,2,39,829.657555269532,345.96807657759695,0.9022517551902464
2025-07-15,2,40,883.0158843839574,387.87740846444177,0.8477495909258763
2025-07-15,2,41,911.524444078173,413.6227593536109,0.7848710491357347
