date,issue_hour,strategy,changed_plan_kwh,expected_future_cost_yuan,cvar_future_cost_yuan,objective,soc_at_issue_kwh,terminal_target_kwh,clipped_load_scenario_cells,clipped_pv_scenario_cells
2025-10-03,0,S6,0.0,44074.35297798889,47004.91797581873,44664.39417082164,1534.1591056171035,1534.1591056171035,0,154
2025-10-03,6,S6,6878.034021044293,28998.65673920882,31473.686477632666,29576.43077591565,9874.074074074075,1534.1591056171035,0,100
2025-10-04,0,S6,0.0,21709.493414221062,25201.506205287846,22410.920972097294,1383.6825771647684,1383.6825771647684,11,256
2025-10-04,6,S6,1017.4811532858774,10451.900713808447,10812.669594515537,10526.19140002328,6427.152764816851,1383.6825771647684,0,102
2025-10-05,0,S6,0.0,49737.66017281214,53492.24936227831,50492.79444570374,1383.6825771647677,1383.6825771647677,0,136
2025-10-05,6,S6,10252.826804393955,31608.271371961968,34396.048446887806,32168.6164801622,9890.797514391208,1383.6825771647677,0,98
2025-10-06,0,S6,0.0,43413.91025434017,46035.14323316531,43942.06523858736,1383.6825771647696,1383.6825771647696,0,153
2025-10-06,6,S6,761.0127848661743,29703.782795780902,34394.58781189522,30644.67677417662,9885.535455188605,1383.6825771647696,0,101
2025-10-07,0,S6,0.0,45441.260974066696,49883.59739476373,46333.64454763243,1383.6825771647707,1383.6825771647707,0,180
2025-10-07,6,S6,880.500211493889,30664.892814729348,34157.04860882236,31366.123575082347,9887.14914765635,1383.6825771647707,0,77
2025-10-08,0,S6,0.0,45990.657114165166,48177.34722310718,46431.93731190517,1383.68257716477,1383.68257716477,0,177
2025-10-08,6,S6,2708.923194590444,30109.959403327066,31166.039859809243,30323.929044357916,9898.901212688557,1383.68257716477,0,80
2025-10-09,0,S6,0.0,49660.173847546444,54117.384853095784,50555.84242706159,1383.6825771647689,1383.6825771647689,0,132
2025-10-09,6,S6,11826.683763831992,30819.181028388233,31542.319946395855,30966.59381480814,9884.883603336753,1383.6825771647689,0,76
2025-10-10,0,S6,0.0,19112.84918872238,20169.887342263013,19327.251884358826,1383.6825771647739,1383.6825771647739,11,186
2025-10-10,6,S6,103.42232426917073,9858.887442301613,10822.187277291932,10053.855438901004,5382.618583475802,1383.6825771647739,11,90
2025-10-11,0,S6,0.0,18759.481860940414,20162.4536815578,19043.127487785267,1383.682577164774,1383.682577164774,11,104
2025-10-11,6,S6,184.39893660971785,9768.182081697505,10975.668859711093,10012.047031231696,5633.059327426599,1383.682577164774,22,111
2025-10-12,0,S6,0.0,43524.33495623448,47456.675439341314,44314.67757806671,1383.6825771647789,1383.6825771647789,0,94
2025-10-12,6,S6,374.29051145605644,29711.567171581268,31651.127493092114,30118.06733079891,9890.89569452206,1383.6825771647789,0,70
2025-10-13,0,S6,0.0,46964.81989002823,51803.18824550958,47936.569669760596,1353.5569183710036,1353.5569183710036,0,66
